group,status,pot_id,day,angle,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
Tomato\II\Virus,V,14,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_14.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_14.png
Tomato\II\Virus,V,15,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_15.png
Tomato\II\Virus,V,17,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_17.png
Tomato\II\Virus,V,19,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_19.png
Tomato\II\Virus,V,20,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_20.png
Tomato\II\Virus,V,21,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_21.png
Tomato\II\Virus,V,22,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_22.png
Tomato\II\Virus,V,23,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_23.png
Tomato\II\Virus,V,24,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_24.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_24.png
Tomato\II\Virus,V,25,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_25.png
Tomato\II\Virus,V,26,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_26.png
Tomato\II\Virus,V,27,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_27.png
Tomato\II\Virus,V,28,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_28.png
Tomato\II\Virus,V,29,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_29.png
Tomato\II\Virus,V,30,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_30.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_30.png
Tomato\II\Virus,V,31,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_31.png
Tomato\II\Virus,V,32,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_32.png
Tomato\II\Virus,V,33,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_33.png
Tomato\II\Virus,V,34,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_34.png
Tomato\II\Virus,V,35,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_35.png
Tomato\II\Virus,V,36,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_36.png
Tomato\II\Virus,V,37,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_37.png
Tomato\II\Virus,V,39,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_39.png
Tomato\II\Virus,V,40,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_40.png
Tomato\II\Virus,V,41,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_41.png
Tomato\II\Virus,V,42,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_42.png
Tomato\II\Virus,V,43,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_43.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_43.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_43.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_43.png
Tomato\II\Virus,V,44,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_44.png
Tomato\II\Virus,V,45,15,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_15_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_15_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_15_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_15_VNIR_1000nm_0_45.png
Tomato\II\Virus,V,1,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_1.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_1.png
Tomato\II\Virus,V,2,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_2.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_2.png
Tomato\II\Virus,V,3,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_3.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_3.png
Tomato\II\Virus,V,4,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_4.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_4.png
Tomato\II\Virus,V,5,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_5.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_5.png
Tomato\II\Virus,V,6,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_6.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_6.png
Tomato\II\Virus,V,7,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_7.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_7.png
Tomato\II\Virus,V,8,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_8.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_8.png
Tomato\II\Virus,V,9,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_9.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_9.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_9.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_9.png
Tomato\II\Virus,V,10,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_10.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_10.png
Tomato\II\Virus,V,11,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_11.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_11.png
Tomato\II\Virus,V,12,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_12.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_12.png
Tomato\II\Virus,V,13,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_13.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_13.png
Tomato\II\Virus,V,14,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_14.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_14.png
Tomato\II\Virus,V,15,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_15.png
Tomato\II\Virus,V,16,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_16.png
Tomato\II\Virus,V,17,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_17.png
Tomato\II\Virus,V,18,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_18.png
Tomato\II\Virus,V,19,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_19.png
Tomato\II\Virus,V,20,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_20.png
Tomato\II\Virus,V,21,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_21.png
Tomato\II\Virus,V,22,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_22.png
Tomato\II\Virus,V,23,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_23.png
Tomato\II\Virus,V,24,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_24.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_24.png
Tomato\II\Virus,V,25,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_25.png
Tomato\II\Virus,V,26,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_26.png
Tomato\II\Virus,V,27,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_27.png
Tomato\II\Virus,V,28,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_28.png
Tomato\II\Virus,V,29,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_29.png
Tomato\II\Virus,V,30,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_30.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_30.png
Tomato\II\Virus,V,31,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_31.png
Tomato\II\Virus,V,32,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_32.png
Tomato\II\Virus,V,33,16,0,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Tomato/II/Virus/V_16_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Tomato/II/Virus/V_16_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Tomato/II/Virus/V_16_VNIR_1000nm_0_33.png
