split,group,plant_type,sequence_id,identifier,capture,frame,rgb_path
train,Tomato\II\Virus,Virus,V_25,25,0,3,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_3.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,30,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_30.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,31,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_31.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,32,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_32.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,33,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_33.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,34,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_34.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,35,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_35.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,36,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_36.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,37,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_37.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,38,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_38.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,39,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_39.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,4,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_4.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,40,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_40.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,41,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_41.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,42,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_42.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,43,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_43.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,44,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_44.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,45,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_45.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,5,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_5.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,6,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_6.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,7,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_7.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,8,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_8.tiff
train,Tomato\II\Virus,Virus,V_25,25,0,9,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_25_RGB_0_9.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,1,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_1.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,10,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_10.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,11,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_11.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,12,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_12.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,13,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_13.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,14,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_14.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,15,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_15.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,16,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_16.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,17,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_17.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,18,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_18.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,19,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_19.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,2,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_2.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,20,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_20.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,21,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_21.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,22,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_22.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,23,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_23.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,24,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_24.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,25,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_25.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,26,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_26.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,27,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_27.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,28,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_28.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,29,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_29.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,3,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_3.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,30,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_30.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,31,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_31.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,32,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_32.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,33,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_33.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,34,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_34.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,35,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_35.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,36,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_36.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,37,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_37.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,4,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_4.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,43,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_43.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,44,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_44.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,45,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_45.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,5,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_5.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,6,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_6.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,7,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_7.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,8,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_8.tiff
train,Tomato\II\Virus,Virus,V_13,13,0,9,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_13_RGB_0_9.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,1,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_1.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,10,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_10.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,11,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_11.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,12,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_12.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,14,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_14.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,17,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_17.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,18,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_18.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,19,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_19.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,20,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_20.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,21,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_21.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,22,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_22.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,25,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_25.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,26,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_26.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,27,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_27.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,28,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_28.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,29,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_29.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,30,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_30.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,31,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_31.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,33,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_33.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,35,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_35.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,36,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_36.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,37,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_37.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,38,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_38.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,39,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_39.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,4,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_4.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,40,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_40.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,41,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_41.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,42,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_42.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,43,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_43.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,44,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_44.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,45,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_45.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,5,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_5.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,6,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_6.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,7,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_7.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,8,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_8.tiff
train,Tomato\II\Virus,Virus,V_2,2,0,9,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_2_RGB_0_9.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,1,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_1.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,10,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_10.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,11,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_11.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,12,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_12.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,13,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_13.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,14,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_14.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,15,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_15.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,16,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_16.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,17,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_17.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,18,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_18.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,19,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_19.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,2,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_2.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,20,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_20.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,21,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_21.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,22,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_22.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,23,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_23.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,24,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_24.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,25,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_25.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,26,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_26.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,27,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_27.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,28,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_28.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,29,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_29.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,3,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_3.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,30,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_30.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,31,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_31.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,32,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_32.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,33,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_33.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,34,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_34.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,35,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_35.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,36,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_36.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,37,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_37.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,38,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_38.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,39,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_39.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,4,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_4.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,40,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_40.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,41,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_41.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,42,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_42.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,43,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_43.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,44,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_44.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,45,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_45.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,5,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_5.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,6,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_6.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,7,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_7.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,8,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_8.tiff
train,Tomato\II\Virus,Virus,V_16,16,0,9,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_0_9.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,1,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_1.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,10,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_10.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,11,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_11.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,12,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_12.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,13,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_13.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,14,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_14.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,15,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_15.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,16,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_16.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,17,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_17.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,18,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_18.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,19,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_19.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,2,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_2.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,20,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_20.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,21,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_21.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,22,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_22.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,23,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_23.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,24,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_24.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,25,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_25.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,26,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_26.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,27,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_27.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,28,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_28.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,3,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_3.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,30,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_30.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,31,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_31.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,32,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_32.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,33,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_33.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,34,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_34.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,35,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_35.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,36,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_36.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,37,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_37.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,38,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_38.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,39,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_39.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,4,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_4.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,40,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_40.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,41,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_41.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,42,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_42.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,43,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_43.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,44,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_44.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,45,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_45.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,5,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_5.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,6,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_6.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,7,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_7.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,8,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_8.tiff
train,Tomato\II\Virus,Virus,V_16,16,15,9,Datasets/TOBRFV-LMID/RGB/Tomato/II/Virus/V_16_RGB_15_9.tiff
