path,label
Datasets/casava/Cassava___mosaic_disease/3152106744.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/13891046.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1478209787.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3487985458.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1882389951.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3484852968.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/2934683232.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/3945696869.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2383062261.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3278774878.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1025693532.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1681857148.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/509958138.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/157149350.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2590893503.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/585953153.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1290734565.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2608196195.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1293702189.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3260907115.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/771444014.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3461803618.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2419584189.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1640632644.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2862651902.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2616999145.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3361673129.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/4276702530.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2467873182.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2562280265.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2908005417.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3760651169.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1176023935.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1149366109.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3074708893.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1357225780.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/752869166.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/60495599.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/685822440.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1374350867.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1239119385.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3243184337.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1796327295.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/341323855.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3963041758.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/176531736.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3112183451.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2283773342.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1764971103.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1650474958.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3708168447.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1476891160.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3671786743.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2693189055.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2431664846.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1350898322.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/4017822607.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1093739814.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3061935906.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3350054434.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2330158228.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2576504437.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/73533711.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2430296671.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1155922656.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3257543417.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/1077786495.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/4175366577.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2803131903.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3735081293.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/4245498205.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3581057203.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1344212681.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/2792655126.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1685687504.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/951048679.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2209171783.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3804358219.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3070576452.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/758001650.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4034553253.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2864463942.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1250622029.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4123940124.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2563137866.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/4017387228.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4247295410.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2642987699.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/990890343.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3784450324.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4054246073.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1276177919.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2839789012.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/2015623065.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/506080526.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3251222806.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/3845529950.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/3812225296.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2231502538.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1141754259.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2333065966.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2495838121.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3358566810.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/4206778919.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1531421103.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3667619405.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1242632379.jpg,Cassava___healthy
Datasets/casava/Cassava___bacterial_blight/1942147134.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2835247353.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2853469251.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1068558018.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/52480515.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3407710748.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2511355520.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/239823668.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2971311269.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3298994120.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2164681780.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3619447229.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2341091346.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1452672436.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2719114674.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3355858515.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1777275885.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1110776878.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3998061368.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3230113512.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2214274684.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2463068733.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/4262567845.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2508160695.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3295550498.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/2047003483.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3322439675.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1537091339.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1994860196.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3152667123.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3005332064.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1022283943.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3953648207.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/100609661.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/924049818.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/464695635.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/146247693.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/898358711.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/475084135.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3807557163.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1002255315.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1066701107.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3150520823.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/298282454.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/58720038.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/827085399.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2061601006.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/1369924842.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/1293096589.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/3960669389.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1047272845.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3327914155.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/66458318.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2738117175.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/190439528.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/415901273.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/527458103.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/2094288792.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2755812259.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1001742395.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2548685396.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1773042943.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/1146671365.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/133458128.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3281269706.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/53025412.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/470635054.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3556578053.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3797629602.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2719138337.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/2928220238.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2377060677.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/277345208.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2161349930.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/2211468159.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1076964019.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/459566103.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/807190211.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/1604090930.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/4083849263.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2584374846.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2016976059.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3496476132.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3995539083.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3398356924.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2156442432.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2237533145.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2475226454.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2394755091.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3042287740.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3043097813.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/546383916.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2830691445.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2819900270.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/679522078.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1467013216.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1119995789.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3375409497.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3089156295.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1865241097.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3301885243.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/3143832551.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___brown_streak_disease/1905119159.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3017918878.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2367836541.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3994624875.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/572515769.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3808029659.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3848359159.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/938396942.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/452338583.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/443215881.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/701496880.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/401560785.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2216914717.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/4145595052.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/3975444429.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3894252372.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/1727205281.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/3329131799.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/3337726252.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___brown_streak_disease/51370822.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/182701414.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4120352368.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1715814415.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/4230253873.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1131824490.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3698876668.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3774922516.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/531185235.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3851259457.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2756642189.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3171471094.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1681516442.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3838540238.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/446913360.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3066868630.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/1797773732.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/4142973523.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/2972617511.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2903545051.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/685199622.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1250376017.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___bacterial_blight/251711364.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/1556792485.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/543032315.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/2556924880.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/3085561722.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/4037648479.jpg,Cassava___green_mottle
Datasets/casava/Cassava___bacterial_blight/261768285.jpg,Cassava___bacterial_blight
Datasets/casava/Cassava___mosaic_disease/2685117981.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/4147695010.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___healthy/4092403597.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2949633440.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2499718406.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/181506329.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/805152902.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1662536797.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3119965936.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2926364943.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/545818494.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3378163527.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2021244568.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2145937743.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3157410360.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/514282454.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1178309265.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3651922136.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/85739324.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/1558263812.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/3418946872.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/4262559239.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/667064229.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3559005240.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/6103.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4011347600.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1971360173.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/3731052059.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/3750946119.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3750697954.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/900061372.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3132206324.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/3116992469.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1049426356.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2503268859.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3849865547.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3406705095.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3644786375.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1931764885.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2603919192.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/32107301.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1513368385.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/2074837416.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/3168618201.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___green_mottle/3267434230.jpg,Cassava___green_mottle
Datasets/casava/Cassava___mosaic_disease/1320006527.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___brown_streak_disease/1079793899.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___green_mottle/1871382569.jpg,Cassava___green_mottle
Datasets/casava/Cassava___brown_streak_disease/2779521123.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/881721336.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3829905505.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1640455749.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1171469131.jpg,Cassava___healthy
Datasets/casava/Cassava___green_mottle/1195235889.jpg,Cassava___green_mottle
Datasets/casava/Cassava___green_mottle/756826989.jpg,Cassava___green_mottle
Datasets/casava/Cassava___healthy/1687247558.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/398530204.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/2162974759.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3880530404.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/1543608329.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/986134312.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3011145936.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/4210957612.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2345007485.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3715131346.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/840541858.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/3584128107.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/1473559934.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/2139984567.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/3913664114.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/1514776700.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/1956034762.jpg,Cassava___healthy
Datasets/casava/Cassava___brown_streak_disease/1116129173.jpg,Cassava___brown_streak_disease
Datasets/casava/Cassava___mosaic_disease/2276638864.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3159203508.jpg,Cassava___healthy
Datasets/casava/Cassava___healthy/3577187521.jpg,Cassava___healthy
Datasets/casava/Cassava___mosaic_disease/814288392.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___mosaic_disease/4275645735.jpg,Cassava___mosaic_disease
Datasets/casava/Cassava___healthy/3504347958.jpg,Cassava___healthy
