image_path,dataset,split,folder,role,extension,width,height,mode,format,status,error
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_2.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,636,445,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_20.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,509,321,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_21.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,571,289,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_22.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,345,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_23.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,626,418,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_24.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,447,319,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_25.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_26.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,299,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_27.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,626,451,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_28.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,543,430,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_29.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,585,428,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_3.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_30.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,606,389,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_31.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,610,378,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_32.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,403,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_33.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,556,318,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_34.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,537,370,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_35.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,387,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_36.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,522,400,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_37.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,395,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_38.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,395,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_39.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,465,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_4.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,333,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_40.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,412,248,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_41.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,432,268,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_42.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,417,253,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_43.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,314,174,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_44.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,378,181,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_45.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,493,206,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_5.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,583,310,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_6.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,627,328,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_7.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,629,373,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_8.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,419,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_23_RGB_15_9.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,478,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_1.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,436,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_10.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,373,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_11.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,477,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_12.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,479,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_13.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,472,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_14.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,452,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_15.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,625,433,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_16.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_17.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_18.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,513,397,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_19.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,554,403,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_2.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_20.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,428,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_21.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,394,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_22.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,632,365,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_23.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,426,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_24.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,517,304,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_25.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,479,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_26.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,636,290,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_27.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,446,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_28.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,442,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_29.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,415,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_3.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_30.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,608,452,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_31.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,622,338,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_32.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,414,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_33.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,616,342,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_34.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,588,394,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_35.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,613,362,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_36.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,399,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_37.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,603,359,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_38.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,420,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_39.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,403,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_4.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,414,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_40.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,459,257,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_41.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,437,288,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_42.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,472,249,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_43.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,422,191,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_44.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,426,174,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_45.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,594,263,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_5.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,559,295,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_6.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,477,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_7.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,442,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_8.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,629,414,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_0_9.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,479,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_1.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,399,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_10.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,596,365,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_11.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,466,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_12.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,473,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_13.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,447,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_14.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,452,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_15.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,547,416,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_16.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,430,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_17.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,478,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_18.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,394,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_19.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,472,316,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_2.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,454,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_20.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,627,425,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_21.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,611,389,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_22.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,342,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_23.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,626,328,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_24.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,508,286,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_25.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,478,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_26.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,609,282,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_27.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,408,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_28.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,548,419,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_29.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,560,407,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_3.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,480,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_30.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,607,400,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_31.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,340,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_32.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,386,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_33.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,562,321,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_34.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,622,358,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_35.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,374,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_36.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,597,410,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_37.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,637,413,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_38.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,640,409,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_39.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,638,460,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_4.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,639,306,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_40.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,458,265,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_41.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,457,293,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_42.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,475,276,RGB,TIFF,ok,
Datasets/TOBRFV-LMID/RGB/Pepper/II/Healthy/H_25_RGB_15_43.tiff,TOBRFV-LMID,unknown,TOBRFV-LMID/RGB/Pepper/II/Healthy,image_or_representation,.tiff,377,187,RGB,TIFF,ok,
